,iteration,movies,zstat
42,42.0,"['forest.mp4', 'pingu.mp4', 'moana.mp4', 'up_russell.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'new_orleans.mp4', 'supermarket.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4']",13.226566546891288
43,43.0,"['forest.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'hand_tools.mp4', 'dalmations.mp4', 'mountain_song.mp4', 'beachsong.mp4']",14.225997355295481
44,44.0,"['rio_jungle_jig.mp4', 'bedtime.mp4', 'forest.mp4', 'up_russell.mp4', 'incredibles.mp4', 'piper.mp4', 'real_cars.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'up_kevin_social.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'steamed_buns.mp4', 'beachsong.mp4']",12.116879781613914
45,45.0,"['rio_jungle_jig.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'up_kevin_nonsocial.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'beachsong.mp4']",14.694508969829755
46,46.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'cars.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'minions_supermarket.mp4', 'new_orleans.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'despicable_me.mp4', 'dalmations.mp4', 'cartoon_cars.mp4']",13.216481884980674
47,47.0,"['walle.mp4', 'forest.mp4', 'pingu.mp4', 'moana.mp4', 'cars.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'bathsong.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'despicable_me.mp4', 'cartoon_cars.mp4']",12.689507245110317
48,48.0,"['rio_jungle_jig.mp4', 'forest.mp4', 'pingu.mp4', 'cars.mp4', 'tayo_bus.mp4', 'ratatouille.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4', 'beachsong.mp4']",12.440163726637609
49,49.0,"['walle.mp4', 'forest.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'piper.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'supermarket.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'dalmations.mp4', 'cartoon_cars.mp4', 'mountain_song.mp4']",13.157418168893523
50,50.0,"['walle.mp4', 'rio_jungle_jig.mp4', 'pingu.mp4', 'moana.mp4', 'cars.mp4', 'ratatouille.mp4', 'piper.mp4', 'real_cars.mp4', 'new_orleans.mp4', 'wallace_gromit.mp4', 'up_kevin_nonsocial.mp4', 'supermarket.mp4', 'despicable_me.mp4', 'cartoon_cars.mp4']",9.070423479205727
51,51.0,"['walle.mp4', 'pingu.mp4', 'tayo_bus.mp4', 'up_russell.mp4', 'ratatouille.mp4', 'incredibles.mp4', 'minions_supermarket.mp4', 'real_cars.mp4', 'wallace_gromit.mp4', 'our_planet.mp4', 'up_kevin_social.mp4', 'funny_tools.mp4', 'hand_tools.mp4', 'dalmations.mp4']",14.22489527943323
